Date,Open,High,Low,Close,Adj Close,Volume
1/1/17,4.32912,4.94586,3.61359,4.07864,4.07864,274656140
2/1/17,4.07604,4.13166,3.69848,3.77099,3.77099,149051010
3/1/17,3.77306,7.07454,3.72948,6.66706,6.66706,489000048
4/1/17,6.65316,16.072701,6.31102,15.7056,15.7056,2678262096
5/1/17,15.7081,37.328602,14.8757,25.2976,25.2976,6499161804
6/1/17,25.343901,53.550999,25.298201,40.354301,40.354301,13602595200
7/1/17,40.404099,56.034698,35.941502,43.022701,43.022701,10712661720
8/1/17,43.019299,72.280701,41.084999,71.055099,71.055099,7363653608
9/1/17,70.856102,92.065201,32.030998,55.142399,55.142399,15971605168
10/1/17,55.1362,70.093803,48.4725,55.754101,55.754101,4736077704
11/1/17,55.7407,104.609001,50.850498,88.330704,88.330704,8610199096
12/1/17,88.003502,375.286011,83.738297,232.095993,232.095993,50530945632
1/1/18,231.666,323.11499,141.007004,163.350998,163.350998,30085834080
2/1/18,163.682007,253.897995,105.346001,202.895004,202.895004,27811855136
3/1/18,203.119003,217.763,110.257004,116.607002,116.607002,16048803040
4/1/18,116.904999,165.942993,110.523003,148.477005,148.477005,10932448016
5/1/18,148.343994,182.882996,110.903,118.073997,118.073997,12636423040
6/1/18,118.028,127.367996,73.172699,81.374001,81.374001,9609510096
7/1/18,81.503998,93.649902,75.3106,79.702301,79.702301,9125914976
8/1/18,80.3908,80.733498,51.158501,61.925499,61.925499,7670866000
9/1/18,61.7388,68.977203,47.6675,61.141899,61.141899,9420556000
10/1/18,61.098598,61.729698,48.3214,49.441502,49.441502,10210349000
11/1/18,49.562302,56.157101,27.072701,32.064762,32.064762,13203393662
12/1/18,32.130596,36.558315,22.824781,30.468224,30.468224,14078196962
1/1/19,30.458393,40.950657,30.127712,31.652176,31.652176,18358801535
2/1/19,31.719522,53.415829,31.127136,46.237255,46.237255,31826711598
3/1/19,46.235413,64.109009,45.853374,60.755398,60.755398,55778905676
4/1/19,60.769836,97.495255,60.413891,74.280876,74.280876,89101457309
5/1/19,74.303352,120.691711,72.298012,114.536957,114.536957,1.27061E+11
6/1/19,114.466255,146.434677,99.294312,122.249115,122.249115,1.36566E+11
7/1/19,122.114136,126.673798,77.497475,98.509575,98.509575,1.11296E+11
8/1/19,98.566689,105.591286,62.614578,64.57605,64.57605,87453207989
9/1/19,64.558609,79.65522,51.844608,56.056908,56.056908,81171916358
10/1/19,56.089233,61.912285,48.49519,58.780685,58.780685,87311520134
11/1/19,58.746315,64.598618,42.963909,47.47543,47.47543,96575295159
12/1/19,47.463898,48.301144,36.672943,41.340073,41.340073,88951143828
1/1/20,41.326534,69.738029,39.450844,67.879494,67.879494,1.18327E+11
2/1/20,67.908516,83.689163,57.804031,58.543262,58.543262,1.59349E+11
3/1/20,58.530544,63.773266,25.573105,39.299103,39.299103,1.24413E+11
4/1/20,39.284687,50.921558,37.445934,46.71402,46.71402,1.21279E+11
5/1/20,46.714264,50.044678,40.135761,45.591885,45.591885,1.20525E+11
6/1/20,45.57423,49.761257,40.754646,41.467793,41.467793,59041931593
7/1/20,41.43354,58.738693,40.65646,57.998138,57.998138,56139648693
8/1/20,57.998138,68.519516,52.322857,61.113796,61.113796,81110899712
9/1/20,61.105076,64.18396,42.54327,46.284039,46.284039,51447640914
10/1/20,46.233166,60.302204,44.019604,55.59026,55.59026,69914580475
11/1/20,55.59026,93.576019,51.60656,87.574631,87.574631,1.40287E+11
12/1/20,87.576599,138.319717,70.231308,124.690323,124.690323,2.32233E+11
1/1/21,124.672768,185.78035,114.956459,129.570816,129.570816,2.8544E+11
2/1/21,129.5746,245.95752,126.350449,164.92717,164.92717,2.57492E+11
3/1/21,164.983139,229.373978,163.966431,197.4991,197.4991,1.32914E+11
4/1/21,197.524368,335.024536,195.534042,271.167084,271.167084,1.98963E+11
5/1/21,271.14267,412.960144,118.642441,188.033676,188.033676,2.20555E+11
6/1/21,188.117554,197.68428,105.566292,144.135834,144.135834,72749710958
7/1/21,144.136642,147.83606,104.32589,144.933212,144.933212,45265293423
8/1/21,144.509857,191.38266,135.994553,171.659225,171.659225,63981066542
9/1/21,171.465179,233.056854,140.145157,153.147995,153.147995,1.00052E+11
10/1/21,153.293655,214.021576,151.592651,191.816376,191.816376,85277846545
11/1/21,192.045029,294.562866,184.106033,208.014542,208.014542,83532806891
12/1/21,207.636612,217.506332,132.054291,148.598297,148.598297,18583017471
